Content,Stars,titre,origine,jour,mois,année,Pays
Mi nieta se a vuelto loca de alegria al jugar,5,SUPER SMASH BROS,AMAZON,7,1,2022,Espagne
"We've not tried the longer game and just stick to adhoc competitions.We thought it OK for our nearly 7 year old as it's more silly than graphic violence.4 player mode is extremely chaotic but great fun for a short game so we can all play at the same time.Lots of wierd combo moves too, think Mortal Kombat with the gore replaced with fireworks and for some characters really wierd special moves.I'm not an experienced Nintendo player so I think some of the characters and arenas are lost on me.",5,SUPER SMASH BROS,AMAZON,1,4,2019,Royaume-Uni
L'ordine è arrivato perfettamenteSenza con la copertina distrutta o cose similiL'imballaggio era davvero ottimo,5,SUPER SMASH BROS,AMAZON,18,12,2021,Italie
"Best super smash franchise of all time! This game has it all for those who like to play party games or fighting games or both! Its an amazing experience you have spending your time with your friends! Either battling it out in a massive free for all full of unexpected changes and various items or a more ruled based fighting game without items to test your skills against your friends. 1 versus 1, 2 versus 2, free for all (8 players), you can choose to play now in any personal configuration with any given ruleset! Ten out of ten! <3",5,SUPER SMASH BROS,AMAZON,11,12,2018,Royaume-Uni
Arrivato in due giorni in ottimo stato. Gioco perfettamente funzionante.Amazon top,5,SUPER SMASH BROS,AMAZON,3,1,2022,Italie
Outstanding game. Blew my mind. If you have a Nintendo switch than you should definitely get this game. Adventure mode is awesome however once you get a certain character in it (Bowser) and get a certain support spirit (Great Zapfish) the game is as easy as spelling hello. Classic mode is back to the original formula with bonus games and L I T bosses (also the best way to get all characters). Oh did I mention that !!EVERYONE IS HERE!! 1000000/10 from me. Best game in the series by far and best game on the switch 😁,5,SUPER SMASH BROS,AMAZON,19,1,2019,Royaume-Uni
Ottimo gioco regalato ai mio figlio che è rimasto entusiasta.,5,SUPER SMASH BROS,AMAZON,13,1,2022,Italie
"Scatola intatta e perfetta, imbustata e arrivato tutto come da ordine.",5,SUPER SMASH BROS,AMAZON,7,1,2022,Italie
Gran bel gioco.,5,SUPER SMASH BROS,AMAZON,23,2,2022,Italie
Ok,5,SUPER SMASH BROS,AMAZON,8,1,2022,Royaume-Uni
i like it i ama yankee fan,5,SUPER SMASH BROS,AMAZON,9,10,2021,États-Unis
"This game is very fun, totally recomend it",5,SUPER SMASH BROS,AMAZON,10,11,2021,Royaume-Uni
Grandson’s favourite game!,5,SUPER SMASH BROS,AMAZON,6,12,2021,Royaume-Uni
"Great fun game not only for the mini story aspects but for the mixed party aspects aswell, this is a great game not only just solo but with friends aswell I would recommend this as one of the top games you should own on your switch, it’s got a massive roster of fan favourite characters",4,SUPER SMASH BROS,AMAZON,10,7,2019,Royaume-Uni
I loved all Smash games and this was a great namesake to the Smash series. The new single player career mode is refreshing and keeps the game entertaining. I am rating this 4 stars instead of 5 because I have no friends to play with. Please be my friend so I can enjoy this game to the fullest?,4,SUPER SMASH BROS,AMAZON,19,5,2019,Royaume-Uni
"Massive roster of fighters and a surprisingly large amount of maps (you can get variations of each map and even switch maps mid-battle). Great to see the return of older maps and characters from the first few games and the addition of new characters such as Simon Belmont and Isabelle is very welcome. Progression feels better than ever. You really have to work to expand your roster and it feels very rewarding. The story mode is ok, but it is something I can't really see myself finishing. Overall, love the game though.",5,SUPER SMASH BROS,AMAZON,11,1,2019,Royaume-Uni
Consegna prima della data stabilita.Imballaggio perfetto.,5,SUPER SMASH BROS,AMAZON,15,1,2022,Italie
"Bought for my son, good price on Amazon compared to the current eShop price. Delighted it came earlier than expected, but not as delighted as my son was. He absolutely loves it, haven’t played it myself yet but it looks absolutely beautiful docked and runs like a dream in both handheld and docked. Top, top quality as you’d expect from Nintendo with this franchise. Absolutely tons of content and I can tell you already we WILL be purchasing the DLC. AAA top tier stuff.",5,SUPER SMASH BROS,AMAZON,1,5,2019,Royaume-Uni
It must be good as my son says it's his favourite..,5,SUPER SMASH BROS,AMAZON,17,10,2021,Royaume-Uni
Funziona benissimo ed è una chicca per gli amanti del genere.,5,SUPER SMASH BROS,AMAZON,18,12,2021,Italie
It's okay. Not a fan of the game really. Arrived on time though.,5,SUPER SMASH BROS,AMAZON,12,6,2021,États-Unis
"Bought this as a Christmas present for my husband, who’s happy with the game. It arrived on time and was as described. His only gripe is that it’s not as easy to play with the Switch controllers - but to buy the adapter to allow him to play with his GameCube controller is another £50! Very expensive but happy with the game nonetheless.",4,SUPER SMASH BROS,AMAZON,6,1,2019,Royaume-Uni
"My little brother and I, over the years, have enjoyed playing the Super Smash Brawl series, and this game was no exception! We found that the game had more playable characters, as well as varied gameplay etc. We can easily spend hours battling with our favourite characters, and trying to unlock some more.Safe to say, we were not disappointed with this game!",5,SUPER SMASH BROS,AMAZON,7,2,2020,Royaume-Uni
Amazing game for playing with friends and totally worth the money.,5,SUPER SMASH BROS,AMAZON,3,10,2021,Royaume-Uni
Bought as a birthday present for my grand daughter so I was pleased it arrived in plenty of time. I was updated on the arrival slot.,4,SUPER SMASH BROS,AMAZON,31,7,2020,Royaume-Uni
"My son really wanted this game after playing the wii and nintendo 3ds versions of it. Really fab, keeps him and other family members entertained. Worth the money :)",5,SUPER SMASH BROS,AMAZON,12,6,2021,Royaume-Uni
Apprezzato da chi l ha ricevuto in regalo,5,SUPER SMASH BROS,AMAZON,30,12,2021,Italie
This game is an absolute blessing to play. The variety of characters makes for some unbelievable results as well as gameplay. Easily the best game ever Smash bros game Nintendo has ever made. The story mode called Spirits is awesome and the fact you can use spirits in regular smash matches in single player is awesome. I cannot see anything wrong with this game. In my honest opinion you should purchase a GameCube or Pro controller along with this game to make it the best experience possible.,5,SUPER SMASH BROS,AMAZON,24,12,2018,Royaume-Uni
