author,date,review,score,titre,origine
Focaccia,14-02-2017,"The best wii u game, and surprisingly the best Mario kart game ever, it outdoes MK 64 and Double Dash. I was not expecting this game to be this good. It is one of the few games that is worth buying on the wii u. If you own a wii u and don't own this game yet, WHAT IS WRONG WITH YOU? Seriously this game is awesome.",10,MARIO KART 8 deluxe,METACRITIC
jakethesnack,29-12-2014,"Best Mario Kart in the series by far. Great music, every track are fun to race on and the item balance in the game is amazing especially the super horn and the fact that there are no more item walls. The only things bad about the game is the disappointing roster, (were the baby and metal characters really necessary?) and battle mode.",8,MARIO KART 8 deluxe,METACRITIC
OscarG,21-07-2014,"This game isn't perfect, but man is it fun! Every single feature in this game is very fun like the Single Player for example. I usually don't have friends to play with so usually I play solo and this is one of the few games in which I have a blast playing alone (lol). Single player is really fun even if you get bored of it, every once in a while is still fun. But the REAL highlight of the game is... the multiplayer. Multiplayer is as fun as ever, probably even better. Multiplayer is the same as ever: 4 player chaos in creative courses with mind-boggling items and newly made anti-gravity sections. Anti-gravity is as it sounds like, karts racing on walls and upside down, its not really a HUGE thing in my opinion but its a well made new and fresh idea. Online mode is a mode where you race aginst people Worldwide, Regionally, with Friends or in Tournaments. Worldwide is where you race with people around the world, Regionally is where I assume is where you race with people from your continent, with friends is with people you have played with randomly and people in your Friend List, and Tournaments is where you race with a set amount of rules and gain points to see in which place you landed. Like I said, this game ISN'T perfect, but it is a must buy for the Wii U. This is a game for you to buy a Wii U and play a ton of hours with.",9,MARIO KART 8 deluxe,METACRITIC
nigelgrab,27-07-2014,"Mario Kart has successfully made itself feel brand new, more than any prior release in the series. The gameplay is familiar yet fresh and exciting, and the anti-gravity sections actually feel good - slightly more floaty and drifty than normal, but still a joy to control. The latter goes for all the gameplay - finding your style of play and a kart combination to match it is just awesome.
However, the replay value is actually fairly lacking, due to a disappointing battle mode that feels tacked on and empty, and no extra modes different to past entries. So pretty much once you complete every grand prix (and mirror mode if you're into that) you're left with nothing else worthwhile.
Despite that, where it hits the mark, Mario Kart 8 is an absolute joy to play, and is definitely worth getting a Wii U for.",9,MARIO KART 8 deluxe,METACRITIC
Stafmeister,31-07-2014,"Brilliant. Best racing since Mario Kart 64. The courses are great, the new ones and the re-imaginged ones. I really wanted to give this a 10, but they appear to have been lazy with battle mode - which used to be my favourite. Where have the arenas gone?!",9,MARIO KART 8 deluxe,METACRITIC
soccerzz5,08-08-2014,"Almost the perfect game, not just racing game but game, stunning graphics, a lot of character and online features.
The only thing that bothers me and everyone i guess, is the lack of battle stages, why nintendo???, we has them since Super Mario Kart, maybe we can get them as DLC, but we want it now.",9,MARIO KART 8 deluxe,METACRITIC
MightyMING,30-03-2015,"Mario Kart 8 is the sole reason for owning Nintendo's technically super crap console. The graphics are crisp and beautiful, the game play is amazingly fun, I have very little complaints about this game.",9,MARIO KART 8 deluxe,METACRITIC
BlueFox098,23-04-2015,"Mario Kart 8 it's simply amazing, one of the best in the series. Fun Gameplay, Fun courses, HD graphics, the only downside of it it's the battle mode. It's heavily recommended to anyone that owns a Wii U.",9,MARIO KART 8 deluxe,METACRITIC
iandizion713,06-06-2015,"Mario Kart 8 is one of the best Mario Kart games to date. Not only that, its also one of the best ever racing games. The gem has it all, you can get lost in the single player and race in the circuits, or you can race 2 player on TV and Gamepad. The online mode is epic and the connection quality is outstanding. This is a racing game that lasts a generation.",9,MARIO KART 8 deluxe,METACRITIC
jessda123,17-07-2016,"Its really difficult to find a fault with Mario Kart 8, so im just gonna pro / con it!

Pros:
Graphics
Presentation
Frame rate
Loads of vehicles
All your favourite characters
Track design
Online
Split screen (2 - 4)

Cons:
Does have Mercedes product placement (you can pick a few cars from that manufacturer)
Thats it. Seriously.

If you have the WiiU (and you should) you really NEED Mario Kart 8! =)",10,MARIO KART 8 deluxe,METACRITIC
Yoshiboo7,11-08-2015,"My favorite racing game. The game is so much fun. I play it everyday!

Pros:
-Tracks are great
-DLC is amazingly good and great price
-Half of the roster is great
-Online Mode
-Mario Kart TV

Cons-
Battle Mode
Glitches
Half of the roster is disappointing.

Definitely Buy this game.",10,MARIO KART 8 deluxe,METACRITIC
guajefer,08-07-2016,"THE BEST MARIO KART GAME EVER! Ir has the essence of Mario Kart games and more new things like characters, circuits, items,, etc. Its online game is so addictive and its DLCs are so cheaper and full. Definitely that´s one of the best games for Wii U.",10,MARIO KART 8 deluxe,METACRITIC
Digibutter64,24-09-2015,"I can say with confidence that for me, Mario Kart 8 is the best game in the series. It looks beautiful, plays fantastically (as well as bringing back gliding and underwater driving from Mario Kart 7, the new anti-gravity mode, quite literally, puts a new spin on things), and is always fun when you have people over at your house. My only criticisms would be the new Battle Mode styles (I preferred exclusive battle courses rather than the same courses used in races) and some of the character roster choices (Pink Gold Peach, but no Diddy Kong?), but for me, the latter's a minor issue, especially considering that all seven Koopalings are playable (great news for me)!",9,MARIO KART 8 deluxe,METACRITIC
ShiroiKabocha,26-09-2015,Very good game. Almost everything is improved from when I played the Wii version of Mario Kart. I'm not too fond of the item balance in this game and think it's actually worse. An automatic race option over a manual one wouldnt hurt either. But the game controls beautifully and looks real nice.,8,MARIO KART 8 deluxe,METACRITIC
CntrlAltDel101,01-10-2015,"Mario Kart 8 is an incredibly fun and addictive kart racing experience for the whole family.

Slick visuals and excellent handling this game is pure Nintendo gold. The one must own game for any WII U owner.",10,MARIO KART 8 deluxe,METACRITIC
Hakros323,22-11-2015,"This game is another must have for anyone who is one of the following:
Likes Mario
Likes racing games
Have a Wii U
Or all of the above.
Mario Kart 8 is one of the best games in the Mario Kart series, and heres why:
The graphics are AMAZING. It's absolutely breathtaking, and the littlest details were perfect. The retro courses and a beauty makeover too, and they look better than ever.
The courses are all awesome, fun, and unique. Its hard to choose a favorite! It does have the best Bowser Castle IMO, and while this Rainbow Road can be a bit lackluster compared to other rainbow roads, it's still good. The Retros courses were....eh....but I'm sure there's some courses that fans are happy to have back.
Like Mario Party 7, the online play for Mario kart 8 is great. Compete is races and battles with many players around the world. You can join online Tournaments and even make your own.
This game introduced the Anti-Gravity feature. With this feature, you can race virtually on any surface. Driving on walls and ceilings, this makes the race even more fun, and it's a interesting feature.
And customize your kart feature returned from Mario Kart 7. You can make your own unique kart combination.

There's a few flaws this game does suffer from, though. Namely, the Roster and Battle mode.
The roster, while way better than Mario Kart 7, still lacks some fan favorites like Bowser Jr., Diddy Kong, Boo, & Dry Bones. Although they did return Toadette and Waluigi. But the newcomers introduced are, well, bad. The Koopalings make their first playable apperance, which is good if you like them, but if you don't care about them, that 1/3 of the roster you're not going to like. There's a lot of baby characters in the game, all 4 babies from Mario Kart Wii returns along with Baby Rosalina. It's good if you like cute characters, but they're generally unwanted. Aaaand there's Pink Gold Peach, a character that NOONE wanted. So......roster still needs work.
And the battle mode? While is previous installments, you battle on courses made FOR battle mode, this installment, you battle on courses made for racing, with a few adjustments made. Not very creative.

But this is still a strong game for the Wii U. Get it if you have one.",9,MARIO KART 8 deluxe,METACRITIC
